plor_cd,plor_nm
120020,서울 서대문구 미근동
120030,서울 서대문구 합동
120040,서울 서대문구 천연동
120050,서울 서대문구 냉천동
120060,서울 서대문구 옥천동
120070,서울 서대문구 영천동
120080,서울 서대문구 현저동
120090,서울 서대문구 홍제동
120091,서울 서대문구 홍제1동
120092,서울 서대문구 홍제2동
120093,서울 서대문구 홍제3동
120094,서울 서대문구 홍제4동
120100,서울 서대문구 홍은동
120101,서울 서대문구 홍은1동
120102,서울 서대문구 홍은2동
120103,서울 서대문구 홍은3동
120110,서울 서대문구 연희동
120111,서울 서대문구 연희1동
120112,서울 서대문구 연희2동
120113,서울 서대문구 연희3동
120120,서울 서대문구 남가좌동
120121,서울 서대문구 남가좌1동
120122,서울 서대문구 남가좌2동
120130,서울 서대문구 북가좌동
120131,서울 서대문구 북가좌1동
120132,서울 서대문구 북가좌2동
120140,서울 서대문구 신촌동
120150,서울 서대문구 봉원동
120160,서울 서대문구 대신동
120170,서울 서대문구 대현동
120180,서울 서대문구 창천동
120190,서울 서대문구 북아현동
120191,서울 서대문구 북아현1동
120192,서울 서대문구 북아현2동
120193,서울 서대문구 북아현3동
120600,서울 서대문구 서대문우체국사서함
120650,서울 서대문구 서울충정로우체국사서함
120701,서울 서대문구 냉천동  감리교신학대학 
120702,서울 서대문구 충정로2가  경기대학교 
120703,서울 서대문구 연희동  서대문구청 
120704,서울 서대문구 미근동  경찰청 
120705,서울 서대문구 미근동  임광빌딩 
120706,서울 서대문구 창천동  현대백화점신촌점 
120707,서울 서대문구 충정로2가  사조산업빌딩 
120708,서울 서대문구 충정로3가  골든브릿지빌딩 
120709,서울 서대문구 충정로3가  케이원리트빌딩 
120710,서울 서대문구 홍은2동  그랜드힐튼호텔 
120711,서울 서대문구 연희동  국민건강보험공단서대문지사 
120712,서울 서대문구 연희동  대림통상빌딩 
120713,서울 서대문구 창천동  린나이빌딩 
120715,서울 서대문구 충정로3가  동아일보사건물 
120721,서울 서대문구 충정로2가  충정빌딩 
120722,서울 서대문구 충정로2가  골든타워빌딩 
120723,서울 서대문구 충정로3가  충정타워빌딩 
120728,서울 서대문구 남가좌2동  명지대학교 
120730,서울 서대문구 충정로3가  충정로대우디오빌 
120731,서울 서대문구 충정로2가  대우디오빌 
120732,서울 서대문구 충정로2가  화인케미칼빌딩 
120733,서울 서대문구 연희동  대우아파트 101∼107동
120734,서울 서대문구 연희동  성원아파트 101∼108동
120742,서울 서대문구 홍제3동  서울여자간호대학 
120743,서울 서대문구 홍제3동  인왕산벽산아파트 101∼102동
120749,서울 서대문구 신촌동  연세대학교 
120750,서울 서대문구 대현동  이화여자대학교 
120751,서울 서대문구 충정로3가  아세아연합신학대학원 
120752,서울 서대문구 신촌동  연세의료원건물 
120753,서울 서대문구 대현동  예스에이피엠 
120756,서울 서대문구 충정로3가  종근당빌딩 
120757,서울 서대문구 대현동  럭키아파트 
120758,서울 서대문구 남가좌2동  현대아파트 
120759,서울 서대문구 연희동  대림아파트 1∼3동
120760,서울 서대문구 홍은1동  유진상가 
120761,서울 서대문구 홍은1동  풍림아파트 
120762,서울 서대문구 남가좌2동  삼성아파트 
120763,서울 서대문구 북아현동  추계예술대학교 
120764,서울 서대문구 홍제3동  문화촌현대아파트 
120765,서울 서대문구 북가좌1동  한양아파트 
120766,서울 서대문구 북가좌2동  삼호아파트 
120768,서울 서대문구 영천동  삼호아파트 
120771,서울 서대문구 홍은1동  벽산아파트 
120772,서울 서대문구 홍은2동  현대아파트 101∼203동
120773,서울 서대문구 홍은1동  극동아파트 101∼106동
120774,서울 서대문구 홍은1동  유원아파트 1∼4동
120775,서울 서대문구 홍은2동  두산아파트 101∼103동
120776,서울 서대문구 홍은2동  명지전문대학 
120781,서울 서대문구 홍제3동  유원하나아파트 
120782,서울 서대문구 홍제1동  한양아파트 101∼110동
120783,서울 서대문구 홍제3동  현대그린아파트 
120784,서울 서대문구 홍제1동  현대아파트 
120785,서울 서대문구 홍제3동  서대문세무서 
120786,서울 서대문구 홍제2동  청구아파트 101∼114동
120787,서울 서대문구 홍제2동  인왕산현대아파트 101∼111동
120788,서울 서대문구 홍제2동  홍제원현대아파트 101∼117동
120795,서울 서대문구 북아현동  두산아파트 101∼106동
120796,서울 서대문구 현저동  극동아파트 
120800,서울 서대문구 남가좌2동1∼10
120801,서울 서대문구 남가좌2동11∼81
120802,서울 서대문구 남가좌1동102∼154
120803,서울 서대문구 남가좌1동155∼168
120804,서울 서대문구 남가좌2동169∼185
120805,서울 서대문구 남가좌1동186∼229
120806,서울 서대문구 남가좌2동322∼338
120807,서울 서대문구 남가좌2동339∼374
120808,서울 서대문구 대현동1∼67
120809,서울 서대문구 대현동90∼142
120810,서울 서대문구 북가좌2동1∼103
120811,서울 서대문구 북가좌1동104∼106
120812,서울 서대문구 북가좌2동273∼299
120813,서울 서대문구 북가좌2동107∼113
120814,서울 서대문구 북가좌2동307∼329
120815,서울 서대문구 북가좌2동330∼342
120816,서울 서대문구 북가좌1동348∼389
120817,서울 서대문구 북가좌1동390∼447
120818,서울 서대문구 북아현동177∼207
120819,서울 서대문구 북아현동113∼117
120820,서울 서대문구 북아현동160∼162
120821,서울 서대문구 북아현동156∼159
120822,서울 서대문구 북아현동216∼251
120823,서울 서대문구 연희동1∼76
120824,서울 서대문구 연희동100∼101
120825,서울 서대문구 연희동105∼131
120826,서울 서대문구 연희동141
120827,서울 서대문구 연희동1321∼17
120828,서울 서대문구 연희동218∼221
120829,서울 서대문구 연희동102
120830,서울 서대문구 연희동135∼136
120831,서울 서대문구 연희동272∼275
120832,서울 서대문구 연희동438∼560
120833,서울 서대문구 창천동2∼29
120834,서울 서대문구 창천동30∼72
120835,서울 서대문구 창천동78∼116
120836,서울 서대문구 창천동120∼515
120837,서울 서대문구 충정로3가1∼120
120838,서울 서대문구 충정로3가121∼185
120839,서울 서대문구 충정로3가186∼190
120840,서울 서대문구 충정로3가225∼365
120841,서울 서대문구 홍은1동2∼9
120842,서울 서대문구 홍은1동10∼11
120843,서울 서대문구 홍은1동13∼24
120844,서울 서대문구 홍은2동78∼185
120845,서울 서대문구 홍은2동186∼202
120846,서울 서대문구 홍은2동203∼272
120847,서울 서대문구 홍은2동273∼320
120848,서울 서대문구 홍은2동321∼431
120849,서울 서대문구 홍은1동산1
120850,서울 서대문구 홍은2동산3∼11
120851,서울 서대문구 홍은2동산26
120852,서울 서대문구 홍제3동1∼10
120853,서울 서대문구 홍제1동25
120854,서울 서대문구 홍제2동102∼140
120855,서울 서대문구 홍제1동141∼157
120856,서울 서대문구 홍제2동174∼218
120857,서울 서대문구 홍제3동219∼274
120858,서울 서대문구 홍제1동306∼307
120859,서울 서대문구 홍제1동158∼173
120860,서울 서대문구 홍제3동370∼391
120861,서울 서대문구 홍제1동333∼369
120862,서울 서대문구 홍제3동392∼439
120863,서울 서대문구 홍제3동275∼293
120864,서울 서대문구 홍제3동산1
120865,서울 서대문구 북아현동11∼500
120866,서울 서대문구 북아현동1501∼2000
121000,서울특별시 마포구
121010,서울 마포구 아현동
121011,서울 마포구 아현1동
121012,서울 마포구 아현2동
121013,서울 마포구 아현3동
121020,서울 마포구 공덕동
121021,서울 마포구 공덕1동
121022,서울 마포구 공덕2동
121030,서울 마포구 신공덕동
121040,서울 마포구 도화동
121041,서울 마포구 도화동  서울마포우체국 
121042,서울 마포구 도화2동
121050,서울 마포구 마포동
121060,서울 마포구 토정동
121070,서울 마포구 용강동
121080,서울 마포구 대흥동
121090,서울 마포구 염리동
121100,서울 마포구 노고산동
121110,서울 마포구 신수동
121120,서울 마포구 현석동
121130,서울 마포구 구수동
121140,서울 마포구 신정동
121150,서울 마포구 하중동
121160,서울 마포구 상수동
121180,서울 마포구 당인동
121190,서울 마포구 창전동
121200,서울 마포구 동교동
121210,서울 마포구 서교동
121220,서울 마포구 합정동
121230,서울 마포구 망원동
121231,서울 마포구 망원1동
121232,서울 마포구 망원2동
121240,서울 마포구 연남동
121250,서울 마포구 성산동
121251,서울 마포구 성산1동
121252,서울 마포구 성산2동
121260,서울 마포구 중동
121270,서울 마포구 상암동
121600,서울 마포구 서울마포우체국사서함
121701,서울 마포구 도화동  일신빌딩 
121702,서울 마포구 도화동  근신빌딩 
121703,서울 마포구 마포동  강변한신코아빌딩 
121704,서울 마포구 도화동  고려빌딩 
121705,서울 마포구 공덕동  미래에셋생명 
121706,서울 마포구 공덕동  르네상스타워빌딩 
121707,서울 마포구 상수동  극동방송건물 
121708,서울 마포구 마포동  삼정빌딩 
121709,서울 마포구 아현동  크레디트센터빌딩 
121710,서울 마포구 공덕동  별정우체국연합회빌딩 
121711,서울 마포구 성산1동  마포구청 
121712,서울 마포구 신수동  마포세무서 
121713,서울 마포구 공덕동  서울서부지방검찰청 
121714,서울 마포구 마포동  다보빌딩 
121715,서울 마포구 도화동  성우빌딩 
121716,서울 마포구 도화동  일진빌딩 
121717,서울 마포구 공덕동  태영빌딩 
121718,서울 마포구 공덕동  풍림빌딩 
121719,서울 마포구 공덕동  재정회관빌딩 
121720,서울 마포구 공덕동  효성빌딩 
121721,서울 마포구 공덕동  LG마포빌딩 
121722,서울 마포구 노고산동  미화빌딩 
121723,서울 마포구 노고산동  신촌상가 
121724,서울 마포구 대흥동  중앙빌딩 
121725,서울 마포구 대흥동  중우빌딩 
121726,서울 마포구 대흥동  한국경영자총협회 
121727,서울 마포구 대흥동  한국컴퓨터빌딩 
121728,서울 마포구 도화동  도원빌딩 
121729,서울 마포구 도화동  신원빌딩 
121730,서울 마포구 도화동  동서빌딩 
121731,서울 마포구 도화동  정우빌딩 
121732,서울 마포구 도화동  진도빌딩 
121733,서울 마포구 동교동  한국전파진흥원서울지사 
121734,서울 마포구 마포동  마포타워빌딩 
121735,서울 마포구 마포동  신화빌딩 
121736,서울 마포구 마포동  한신빌딩 
121737,서울 마포구 마포동  현대빌딩 
121738,서울 마포구 당인동  서울화력발전소 
121739,서울 마포구 서교동  삼진제약 
121740,서울 마포구 서교동  서교빌딩 
121741,서울 마포구 서교동 한샘빌딩
121742,서울 마포구 신수동  서강대학교 
121743,서울 마포구 도화동  성지빌딩 
121744,서울 마포구 공덕동  신용보증기금빌딩 
121745,서울 마포구 도화동  삼창빌딩 
121746,서울 마포구 서교동  삼성화재해상보험빌딩 
121747,서울 마포구 성산1동  신안빌딩 
121748,서울 마포구 도화동  마스터즈타워빌딩 
121749,서울 마포구 염리동  건강보험회관 
121750,서울 마포구 공덕동  한겨레신문사 
121751,서울 마포구 창전동  이랜드빌딩 
121752,서울 마포구 아현동  서울마포경찰서 
121753,서울 마포구 동교동  미래프라자 
121754,서울 마포구 동교동  LG팰리스빌딩 
121755,서울 마포구 동교동  대아빌딩 
121756,서울 마포구 동교동  상진빌딩 
121757,서울 마포구 공덕동  한국산업인력공단 
